id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1387896467365318663,1387886654791114753,2021-04-30 08:27:58 AEST,2021-04-30,08:27:58,+1000,75203803,vicchamber,Victorian Chamber,,We're so thrilled to have EP of @F1 @netflix series Drive to Survive Ian Holmes join us LIVE from London to discuss the popular documentary! #VCCI  https://t.co/CO8QvsL1Vq,en,"[{'screen_name': 'f1', 'name': 'formula 1', 'id': '69008563'}, {'screen_name': 'netflix', 'name': 'netflix', 'id': '16573941'}]",[],['https://pbs.twimg.com/media/E0LMd5MVkAob56L.jpg'],1,0,0,['vcci'],[],https://twitter.com/vicchamber/status/1387896467365318663,False,,1,https://pbs.twimg.com/media/E0LMd5MVkAob56L.jpg,,"-37.80811,144.96071,50mi",,,,,[],,,,
1387896340798078980,1387896340798078980,2021-04-30 08:27:28 AEST,2021-04-30,08:27:28,+1000,628312341,manimeyyappan,mani,,Game day! Let’s keep rolling @westernbulldogs... #MightyWest,en,"[{'screen_name': 'westernbulldogs', 'name': 'western bulldogs', 'id': '119992068'}]",[],[],0,0,2,['mightywest'],[],https://twitter.com/Manimeyyappan/status/1387896340798078980,False,,0,,,"-37.80811,144.96071,50mi",,,,,[],,,,
1387896282820190211,1387539741881495554,2021-04-30 08:27:14 AEST,2021-04-30,08:27:14,+1000,555593437,billiehill64,Ade,,@Johnnybfireman A lot of parrots hang out in large flocks.  We have a flock a bit smaller than this fly overhead every morning&amp; night between their ‘sleeping’ and feeding grounds.  Fortunately we’ve only had about 8 at a time in our garden or otherwise they’d strip all the trees in seconds.,en,[],[],[],1,0,1,[],[],https://twitter.com/BillieHill64/status/1387896282820190211,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'Johnnybfireman', 'name': 'JohnnyB', 'id': '375756143'}]",,,,
1387896121100357634,1387896121100357634,2021-04-30 08:26:35 AEST,2021-04-30,08:26:35,+1000,1354238864135606273,paul54aussie,Paul WARD,,Good to see you advocating so strongly for those people in long term detention. @Craig_Foster  https://t.co/5sByBVu7ru,en,"[{'screen_name': 'craig_foster', 'name': 'craig foster', 'id': '59067938'}]",[],['https://pbs.twimg.com/media/E0LMKnzUYAQFuZL.jpg'],0,0,0,[],[],https://twitter.com/Paul54Aussie/status/1387896121100357634,False,,1,https://pbs.twimg.com/media/E0LMKnzUYAQFuZL.jpg,,"-37.80811,144.96071,50mi",,,,,[],,,,
1387896115668799492,1387896115668799492,2021-04-30 08:26:34 AEST,2021-04-30,08:26:34,+1000,15088555,muelboy,Sam Doran,,Does anyone know where the love affair between polo mints and horses began?,en,[],[],[],0,0,1,[],[],https://twitter.com/MuelBoy/status/1387896115668799492,False,https://twitter.com/LynneMc93/status/1387769520417394691,0,,,"-37.80811,144.96071,50mi",,,,,[],,,,
1387896081745281024,1387761155985137668,2021-04-30 08:26:26 AEST,2021-04-30,08:26:26,+1000,4274104759,wedietitians,We Dietitians,,@pm_mcd @ahhite @dylanarmbruste3 @Lucy_WellNow 😆  I’ll pay that &amp; add... does no harm,en,[],[],[],1,0,1,[],[],https://twitter.com/WeDietitians/status/1387896081745281024,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'pm_mcd', 'name': 'Paul McDougall', 'id': '58249670'}, {'screen_name': 'ahhite', 'name': 'Dr. Adele Hite', 'id': '198171949'}, {'screen_name': 'dylanarmbruste3', 'name': 'Dylan L Armbruster', 'id': '1355317744657260550'}, {'screen_name': 'Lucy_WellNow', 'name': 'Lucy Aphramor they/them', 'id': '615588331'}]",,,,
1387895973033103360,1387573010035404803,2021-04-30 08:26:00 AEST,2021-04-30,08:26:00,+1000,3389934591,simonbr64610154,deployable,,@bendreyfuss I hope people in social media don't keep repeating bs that was debunked on every fact checking site,en,[],[],[],0,0,0,[],[],https://twitter.com/simonbr64610154/status/1387895973033103360,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'bendreyfuss', 'name': 'Ben Dreyfuss', 'id': '18269124'}]",,,,
1387895791490977792,1387895791490977792,2021-04-30 08:25:17 AEST,2021-04-30,08:25:17,+1000,55566167,cameron_adams,cameron adams,,Tina’s voice is all the religion I need.,en,[],[],[],1,1,14,[],[],https://twitter.com/cameron_adams/status/1387895791490977792,False,https://twitter.com/tinaarena/status/1387888226476593152,0,,,"-37.80811,144.96071,50mi",,,,,[],,,,
1387895697387655170,1387895697387655170,2021-04-30 08:24:54 AEST,2021-04-30,08:24:54,+1000,1564081,davewhittle,Dave Whittle,,Travel: VA823 to Sydney,en,[],[],[],0,0,0,[],[],https://twitter.com/davewhittle/status/1387895697387655170,False,,0,,,"-37.80811,144.96071,50mi",,,,,[],,,,
1387895446236897282,1387873207089123329,2021-04-30 08:23:54 AEST,2021-04-30,08:23:54,+1000,29936671,rup31,Niall Holden,,"@lenoretaylor @TonyHWindsor For a party that is, theoretically, all about letting the market do its thing these guys sure pivot hard in central   planning when it suits",en,[],[],[],0,1,7,[],[],https://twitter.com/rup31/status/1387895446236897282,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'lenoretaylor', 'name': 'Lenore Taylor', 'id': '125486974'}, {'screen_name': 'TonyHWindsor', 'name': 'Tony Windsor', 'id': '1132832803'}]",,,,
1387895370944942080,1387682627033845765,2021-04-30 08:23:36 AEST,2021-04-30,08:23:36,+1000,717872275,jeskikka,Jessica M,,@FoxyGamerGirl_ I hope you're doing better now - sending lots of positivity 🌻,en,[],[],[],1,0,2,[],[],https://twitter.com/Jeskikka/status/1387895370944942080,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'FoxyGamerGirl_', 'name': 'Kirsty 🦊', 'id': '977284486705569792'}]",,,,
1387895240174931977,1387573455898365957,2021-04-30 08:23:05 AEST,2021-04-30,08:23:05,+1000,1305348031525482496,thomasmatthewh5,Thomas Matthew Harris,,@NSWHealth Wishing the person in ICU all the best,en,[],[],[],0,0,1,[],[],https://twitter.com/ThomasMatthewH5/status/1387895240174931977,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'NSWHealth', 'name': 'NSW Health', 'id': '40778270'}]",,,,
1387895172197871618,1387743586863620097,2021-04-30 08:22:49 AEST,2021-04-30,08:22:49,+1000,1130427722574942208,maxblake44,Max Blake,,@Beers_With_Ben I doubt we ever saw Ronnie Burns play well in a losing side. However I’d love to see Brett Spinks stats in a winning side and compare them to a losing side. Reckon he averaged 3-4 a winning game and 0 in a losing game,en,[],[],[],1,0,1,[],[],https://twitter.com/maxblake44/status/1387895172197871618,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'Beers_With_Ben', 'name': 'Beers with Ben 🍺', 'id': '1142657626716528640'}]",,,,
1387895139331297282,1387895139331297282,2021-04-30 08:22:41 AEST,2021-04-30,08:22:41,+1000,106273428,bazz_27,bazz,,A role for thilthorpe perhaps 🧐. Hamill out for 1-2 surely means a debut for Worrell ?,en,[],[],[],0,0,0,[],[],https://twitter.com/bazz_27/status/1387895139331297282,False,https://twitter.com/Adelaide_FC/status/1387894196736987137,0,,,"-37.80811,144.96071,50mi",,,,,[],,,,
1387895026261266435,1387552250617221122,2021-04-30 08:22:14 AEST,2021-04-30,08:22:14,+1000,925090400750092295,ellalovesbg,Ella Loves Boardgames,,@MarkHoltWalker No they’re being irresponsible. Just because they can do it doesn’t mean they should. I’m not okay with that.,en,[],[],[],0,0,0,[],[],https://twitter.com/ellalovesbg/status/1387895026261266435,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'MarkHoltWalker', 'name': 'Mark H. Walker', 'id': '1452336942'}]",,,,
1387894920757743620,1387881621680840705,2021-04-30 08:21:49 AEST,2021-04-30,08:21:49,+1000,4296283814,robinlessey,Robin Lessey,,@themajestically I would stay right where I am! 🇦🇺,en,[],[],[],0,0,0,[],[],https://twitter.com/RobinLessey/status/1387894920757743620,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'themajestically', 'name': 'The Knight', 'id': '1153948119417024512'}]",,,,
1387894721515712512,1387894721515712512,2021-04-30 08:21:02 AEST,2021-04-30,08:21:02,+1000,18147028,victraffic,VicTraffic,"{'type': 'Point', 'coordinates': [-37.88194777, 145.1040904]}","Waverley Rd , Chadstone - lanes closed eastbound, One eastbound lanes is closed between Warrigal Road…  https://t.co/TZbP5w0hmQ #victraffic",en,[],['https://bit.ly/2Sh2nTZ'],[],0,1,0,['victraffic'],[],https://twitter.com/VicTraffic/status/1387894721515712512,False,,0,,,"-37.80811,144.96071,50mi",,,,,[],,,,
1387894685050368003,1387877585334325251,2021-04-30 08:20:53 AEST,2021-04-30,08:20:53,+1000,1354238864135606273,paul54aussie,Paul WARD,,"@LisaMillar @BreakfastNews @mjrowland68 Sorry to hear, hope you're ok and back on Monday.",en,[],[],[],0,0,0,[],[],https://twitter.com/Paul54Aussie/status/1387894685050368003,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'LisaMillar', 'name': 'Lisa Millar', 'id': '40962194'}, {'screen_name': 'BreakfastNews', 'name': 'News Breakfast', 'id': '16463397'}, {'screen_name': 'mjrowland68', 'name': 'Michael Rowland', 'id': '14707794'}]",,,,
1387894642813804544,1387892877317967873,2021-04-30 08:20:43 AEST,2021-04-30,08:20:43,+1000,1273899218785067009,verschurenfred,Fred Verschuren,,@domnixon1984 @pharnzwurth Cut funding to private schools first.,en,[],[],[],1,0,2,[],[],https://twitter.com/VerschurenFred/status/1387894642813804544,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'domnixon1984', 'name': 'Dominic💧🌱💚', 'id': '426271250'}, {'screen_name': 'pharnzwurth', 'name': 'Sean 🕯🎀 ~ Unlicensed opinion haver', 'id': '866900055583735808'}]",,,,
1387894588677885955,1387842464845869056,2021-04-30 08:20:30 AEST,2021-04-30,08:20:30,+1000,35646964,baldinuncle,Shravan Reddy,,"@chrissyclark_ Please don't tell me she is a professor! She doesn't let the guy make his point, she was condescending and talking over!! Pfft",en,[],[],[],0,0,0,[],[],https://twitter.com/baldinuncle/status/1387894588677885955,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'chrissyclark_', 'name': 'Chrissy Clark', 'id': '263987952'}]",,,,
1387894457610080257,1387664095244083201,2021-04-30 08:19:59 AEST,2021-04-30,08:19:59,+1000,4296283814,robinlessey,Robin Lessey,,@TG22110 We need it in my country ! 🇦🇺.. quoting Dorothea MacKellar ‘ of droughts and flooding in rains’,en,[],[],[],0,0,0,[],[],https://twitter.com/RobinLessey/status/1387894457610080257,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'TG22110', 'name': 'TG', 'id': '1244795359097958401'}]",,,,
1387894369051504646,1387894369051504646,2021-04-30 08:19:38 AEST,2021-04-30,08:19:38,+1000,1183144981252280322,lastoutlaw1993,The Last Outlaw,,"🚨ONE WWE FINISHER HAS TO GO, WHICH DO YOU CHOOSE ???🚨",en,[],[],[],0,0,3,[],[],https://twitter.com/LastOutlaw1993/status/1387894369051504646,False,,0,,,"-37.80811,144.96071,50mi",,,,,[],,,,
1387894363418628097,1387710104724672512,2021-04-30 08:19:36 AEST,2021-04-30,08:19:36,+1000,602709176,mirjanalicool,Mirzan Ali,,@musicmantrasmm @arrahman @SonyMusicSouth @sonymusicindia 😇😇😇,und,[],[],[],0,0,0,[],[],https://twitter.com/MirjanaliCool/status/1387894363418628097,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'musicmantrasmm', 'name': 'Sony Music Malaysia - Music Mantra', 'id': '937683606935240704'}, {'screen_name': 'arrahman', 'name': 'A.R.Rahman #99Songs 😷', 'id': '19895282'}, {'screen_name': 'SonyMusicSouth', 'name': 'Sony Music South', 'id': '163787110'}, {'screen_name': 'sonymusicindia', 'name': 'Sony Music India', 'id': '360474312'}]",,,,
1387894359765356550,1387894359765356550,2021-04-30 08:19:35 AEST,2021-04-30,08:19:35,+1000,16431681,willclarkeinoz,Will Clarke,,Back in the office next week by when we’ll know if @htafc is still a Championship club #terriers  https://t.co/BWub4x7p6D,en,"[{'screen_name': 'htafc', 'name': 'huddersfield town', 'id': '116754180'}]",[],['https://pbs.twimg.com/media/E0LKjilUcAETHqx.jpg'],1,0,3,['terriers'],[],https://twitter.com/willclarkeinoz/status/1387894359765356550,False,,1,https://pbs.twimg.com/media/E0LKjilUcAETHqx.jpg,,"-37.80811,144.96071,50mi",,,,,[],,,,
1387894357072642048,1387894357072642048,2021-04-30 08:19:35 AEST,2021-04-30,08:19:35,+1000,2460862537,deathmatchjay,they/jay dmdu,, https://t.co/m61RDlRETZ,und,[],[],['https://pbs.twimg.com/media/E0LKjylUUAEWxC1.jpg'],0,1,6,[],[],https://twitter.com/DeathmatchJay/status/1387894357072642048,False,,1,https://pbs.twimg.com/media/E0LKjylUUAEWxC1.jpg,,"-37.80811,144.96071,50mi",,,,,[],,,,
1387894346469367813,1387761155985137668,2021-04-30 08:19:32 AEST,2021-04-30,08:19:32,+1000,4274104759,wedietitians,We Dietitians,,@pm_mcd @ahhite @dylanarmbruste3 @Lucy_WellNow Agree (obvs).   It’s a tough audience.,en,[],[],[],1,0,2,[],[],https://twitter.com/WeDietitians/status/1387894346469367813,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'pm_mcd', 'name': 'Paul McDougall', 'id': '58249670'}, {'screen_name': 'ahhite', 'name': 'Dr. Adele Hite', 'id': '198171949'}, {'screen_name': 'dylanarmbruste3', 'name': 'Dylan L Armbruster', 'id': '1355317744657260550'}, {'screen_name': 'Lucy_WellNow', 'name': 'Lucy Aphramor they/them', 'id': '615588331'}]",,,,
1387894219864350720,1387719182662344705,2021-04-30 08:19:02 AEST,2021-04-30,08:19:02,+1000,138294089,corinnasladey,JustCrin🥂🚜🏇💎💉🦠,,"@nryanracing @FlemingtonVRC Well done VRC, excellent night 👌🏇🍷",en,[],[],[],0,0,0,[],[],https://twitter.com/CorinnaSladey/status/1387894219864350720,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'nryanracing', 'name': 'Nick Ryan Racing', 'id': '3318158970'}, {'screen_name': 'FlemingtonVRC', 'name': 'Victoria Racing Club', 'id': '1523549617'}]",,,,
1387894009826217985,1387836271825809409,2021-04-30 08:18:12 AEST,2021-04-30,08:18:12,+1000,420142099,tcamerontodd,Todd Cameron,,"@ketaminh Using the evidence when screening is very, very important   Prim non nocere  ✅First, do no harm✅  Intentional I act full can be masterful medicine   Let’s not roast, let’s learn because we are ALL that passionate employer in some way 👍",en,[],[],[],1,1,2,[],[],https://twitter.com/TcameronTodd/status/1387894009826217985,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'ketaminh', 'name': 'Minh Le Cong', 'id': '410572471'}]",,,,
1387893947301711875,1387281040549416960,2021-04-30 08:17:57 AEST,2021-04-30,08:17:57,+1000,3192530831,timetikin,C Bennett,,"@joegarra61 @rwillingham @Raf_Epstein @abcmelbourne None now hopefully, but who knows what will transpire I think once again it is a watch n wait scenario,after all Wyndham seems to be always on the radar when it comes to all major announcements from VicGov.",en,[],[],[],0,0,0,[],[],https://twitter.com/timetikin/status/1387893947301711875,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'joegarra61', 'name': 'Joe Garra', 'id': '774401689843478528'}, {'screen_name': 'rwillingham', 'name': 'Richard Willingham', 'id': '221575638'}, {'screen_name': 'Raf_Epstein', 'name': 'Rafael Epstein', 'id': '209415989'}, {'screen_name': 'abcmelbourne', 'name': 'ABC Melbourne', 'id': '16093222'}]",,,,
1387893843320737794,1387893843320737794,2021-04-30 08:17:32 AEST,2021-04-30,08:17:32,+1000,2599325539,miareadsbooks,MiaReadsBooks,,What I'm currently reading 💙👬🔪☠️,en,[],[],[],1,0,1,[],[],https://twitter.com/MiaReadsBooks/status/1387893843320737794,False,https://twitter.com/_KSterling_/status/1387756768672075781,0,,,"-37.80811,144.96071,50mi",,,,,[],,,,
1387893783019225090,1387893783019225090,2021-04-30 08:17:18 AEST,2021-04-30,08:17:18,+1000,1079166842642432000,grmpyliftnmedic,David Evans-Smith🟧🟫⬜️🟫🟧,,Whilst we are getting ready for the #NFLDraft2021 here’s a bit of light heartedness to while away the hours leading up to the shin dig. This btw sounds pretty awesome. #Browns #AussieDawgs  https://t.co/aibo97iJ0A,en,[],[],['https://pbs.twimg.com/media/E0LKCUOVEAEGR_j.jpg'],1,0,3,"['nfldraft2021', 'browns', 'aussiedawgs']",[],https://twitter.com/grmpyliftnmedic/status/1387893783019225090,False,,1,https://pbs.twimg.com/media/E0LKCUOVEAEGR_j.jpg,,"-37.80811,144.96071,50mi",,,,,[],,,,
1387893757492695040,1387753385328267266,2021-04-30 08:17:12 AEST,2021-04-30,08:17:12,+1000,449442602,pazzadons2012,Rob Parry,,@scorcherzz @Adam_Creighton @GladysB They are thinking about it too it's called common sense,en,[],[],[],1,0,1,[],[],https://twitter.com/PazzaDons2012/status/1387893757492695040,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'scorcherzz', 'name': 'Sean Triplett', 'id': '374527951'}, {'screen_name': 'Adam_Creighton', 'name': 'Adam Creighton', 'id': '477484361'}, {'screen_name': 'GladysB', 'name': 'Gladys Berejiklian', 'id': '704882735815401472'}]",,,,
1387893639888523267,1387741518853664768,2021-04-30 08:16:44 AEST,2021-04-30,08:16:44,+1000,26511427,horror1403,Peter Horovitz,,@theblackeffect7 @cowcumbla @MehreenFaruqi I don’t agree. This country was built by migrants who made fabulous contributions.,en,[],[],[],2,0,2,[],[],https://twitter.com/Horror1403/status/1387893639888523267,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'theblackeffect7', 'name': 'Stephen Black 🇭🇲', 'id': '765451815282282497'}, {'screen_name': 'cowcumbla', 'name': 'Kylie Burden', 'id': '237168991'}, {'screen_name': 'MehreenFaruqi', 'name': 'Mehreen Faruqi', 'id': '236713668'}]",,,,
1387893549606178816,1387893549606178816,2021-04-30 08:16:22 AEST,2021-04-30,08:16:22,+1000,226908337,kutiel_,K u t i e l,,Good morning &amp; happy Friday!  https://t.co/zoAirhExWR,en,[],[],"['https://pbs.twimg.com/media/E0LJ0eaVgAMpj7n.jpg', 'https://pbs.twimg.com/media/E0LJ0eXVUAIIavK.jpg']",0,0,1,[],[],https://twitter.com/Kutiel_/status/1387893549606178816,False,,1,https://pbs.twimg.com/media/E0LJ0eaVgAMpj7n.jpg,,"-37.80811,144.96071,50mi",,,,,[],,,,
1387893482912501763,1387836271825809409,2021-04-30 08:16:06 AEST,2021-04-30,08:16:06,+1000,420142099,tcamerontodd,Todd Cameron,,"@ketaminh ...  Who would stand in the way of these proclamations?  A who that is NOT part of the fight, that’s who  It demonstrates the value of seeking disconfirmation   The naturopath with the blood test for everything, the GP looking to ‘check for all cancers’",en,[],[],[],1,1,1,[],[],https://twitter.com/TcameronTodd/status/1387893482912501763,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'ketaminh', 'name': 'Minh Le Cong', 'id': '410572471'}]",,,,
1387893420555862019,1387879904411332611,2021-04-30 08:15:51 AEST,2021-04-30,08:15:51,+1000,1021720398717566976,kyliewarren_co,Kylie - Mental Health Therapist 🇦🇺,,@waffley12 Me too!,en,[],[],[],0,0,1,[],[],https://twitter.com/kyliewarren_co/status/1387893420555862019,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'waffley12', 'name': 'Name cannot be blank', 'id': '1343996632287883275'}]",,,,
1387893388029009920,1387893388029009920,2021-04-30 08:15:44 AEST,2021-04-30,08:15:44,+1000,30819095,sbooth29,Sharna Nicole 🔗,,Dutton is KIDDING himself HQ is working. . . He has no clue. I guess locking down states for 3-5 days costing millions is no big deal.... #auspol #covid19aus #covid19vic,en,[],[],[],0,1,1,"['auspol', 'covid19aus', 'covid19vic']",[],https://twitter.com/sbooth29/status/1387893388029009920,False,,0,,,"-37.80811,144.96071,50mi",,,,,[],,,,
1387893382802862080,1387892393509261312,2021-04-30 08:15:42 AEST,2021-04-30,08:15:42,+1000,1184692549551738880,prashan46444413,Public knows...,,@GadSaad Her facial expressions... so arrogant... denigrating...  Is that what socialism is? Instead of empathy... its forcing a point of view...,en,[],[],[],1,0,34,[],[],https://twitter.com/Prashan46444413/status/1387893382802862080,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'GadSaad', 'name': 'Gad Saad', 'id': '116579971'}]",,,,
1387893307250909185,1387433039022759938,2021-04-30 08:15:24 AEST,2021-04-30,08:15:24,+1000,1021720398717566976,kyliewarren_co,Kylie - Mental Health Therapist 🇦🇺,,@BPDtweet Flip the thought ...  what if it’s a good thing?  You could get excited for the next step in your life?,en,[],[],[],1,0,1,[],[],https://twitter.com/kyliewarren_co/status/1387893307250909185,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'BPDtweet', 'name': 'BPD Awareness Month 🤍', 'id': '3392718047'}]",,,,
1387893253458984962,1380372008764993537,2021-04-30 08:15:12 AEST,2021-04-30,08:15:12,+1000,35600692,calamityjanie,Jane 🐀,,@thelowdownlow little boys 💙💙  https://t.co/1zfRIqnGbQ,en,[],[],['https://pbs.twimg.com/media/E0LJjgBVkAIWyfO.jpg'],1,0,2,[],[],https://twitter.com/CalamityJanie/status/1387893253458984962,False,,1,https://pbs.twimg.com/media/E0LJjgBVkAIWyfO.jpg,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'thelowdownlow', 'name': 'The Lowdown', 'id': '2906354665'}]",,,,
1387893097028145156,1387892469858062341,2021-04-30 08:14:34 AEST,2021-04-30,08:14:34,+1000,1354238864135606273,paul54aussie,Paul WARD,,@stevefeilding Let's wait and see. Apparently Ms Higgins is seeing @AlboMP too.,en,"[{'screen_name': 'albomp', 'name': 'anthony albanese', 'id': '254515782'}]",[],[],0,0,0,[],[],https://twitter.com/Paul54Aussie/status/1387893097028145156,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'stevefeilding', 'name': 'Sir Steven Feilding', 'id': '39641019'}]",,,,
1387893022130466816,1387759823698243585,2021-04-30 08:14:16 AEST,2021-04-30,08:14:16,+1000,1183144981252280322,lastoutlaw1993,The Last Outlaw,,"@MagicalOverload Michael Jackson, Whitney Houston &amp; Christina Grimmie",en,[],[],[],0,0,1,[],[],https://twitter.com/LastOutlaw1993/status/1387893022130466816,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'MagicalOverload', 'name': 'Magical Overload', 'id': '1194044247340670977'}]",,,,
1387893014635286528,1387891143455641600,2021-04-30 08:14:15 AEST,2021-04-30,08:14:15,+1000,889720345950801920,mamacatinoz,Robyn Laurie 🔬🐈🐾🇦🇺🇺🇸,,@commonsense058 Then she’ll claim another example of sexual abuse! 🤣,en,[],[],[],0,0,0,[],[],https://twitter.com/mamacatinoz/status/1387893014635286528,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'commonsense058', 'name': 'Francis_Young', 'id': '3120268461'}]",,,,
1387892984876699649,1387836271825809409,2021-04-30 08:14:08 AEST,2021-04-30,08:14:08,+1000,420142099,tcamerontodd,Todd Cameron,,"@ketaminh ...because we fall in love with our ideas, our passion projects  ✅No employee of mine will ever die from a preventable heart attack again! ✅Nobody should have undiagnosed prostate cancer! Its only a blood test!",en,[],[],[],1,1,3,[],[],https://twitter.com/TcameronTodd/status/1387892984876699649,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'ketaminh', 'name': 'Minh Le Cong', 'id': '410572471'}]",,,,
1387892859731279877,1387664095244083201,2021-04-30 08:13:38 AEST,2021-04-30,08:13:38,+1000,4296283814,robinlessey,Robin Lessey,,@maegutz @TG22110 I love my long hot showers 🚿.. always followed by a cold one !,en,[],[],[],0,0,1,[],[],https://twitter.com/RobinLessey/status/1387892859731279877,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'maegutz', 'name': 'Mae Gutierrez', 'id': '32437817'}, {'screen_name': 'TG22110', 'name': 'TG', 'id': '1244795359097958401'}]",,,,
1387892859680952322,1387891336880091136,2021-04-30 08:13:38 AEST,2021-04-30,08:13:38,+1000,856748509579534336,drdangarcia,Dr. Daniel S. Garcia,,@AmyRemeikis #ironic,und,[],[],[],0,0,4,['ironic'],[],https://twitter.com/DrDanGarcia/status/1387892859680952322,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'AmyRemeikis', 'name': 'Amy Remeikis', 'id': '68128023'}]",,,,
1387892815569453056,1387892815569453056,2021-04-30 08:13:27 AEST,2021-04-30,08:13:27,+1000,30232777,adrianodiprato,Adriano Di Prato,,"+ The Company of the Future Doesn't Have an Office.  What does this mean for how we doing schooling, today and into the future?  https://t.co/wHtplB7DRK  https://t.co/Sp3AtLR8OF",en,[],['https://www-entrepreneur-com.cdn.ampproject.org/c/s/www.entrepreneur.com/amphtml/366694'],['https://pbs.twimg.com/media/E0LJJ5lVEAA-OHb.jpg'],0,1,7,[],[],https://twitter.com/AdrianoDiPrato/status/1387892815569453056,False,,1,https://pbs.twimg.com/media/E0LJJ5lVEAA-OHb.jpg,,"-37.80811,144.96071,50mi",,,,,[],,,,
1387892709482852355,1387754315645923339,2021-04-30 08:13:02 AEST,2021-04-30,08:13:02,+1000,25516737,emverwell,Emverwell Di Vito,,@beli_rb  https://t.co/1i1ty6M9vw,und,[],[],['https://pbs.twimg.com/tweet_video_thumb/E0LJDNLVUAAWyFk.jpg'],0,0,0,[],[],https://twitter.com/emverwell/status/1387892709482852355,False,,1,https://pbs.twimg.com/tweet_video_thumb/E0LJDNLVUAAWyFk.jpg,,"-37.80811,144.96071,50mi",,,,,[],,,,
1387892658098475009,1387864127381524480,2021-04-30 08:12:50 AEST,2021-04-30,08:12:50,+1000,889720345950801920,mamacatinoz,Robyn Laurie 🔬🐈🐾🇦🇺🇺🇸,,@commonsense058 @HankMeyerNAPP 100%,und,[],[],[],0,0,2,[],[],https://twitter.com/mamacatinoz/status/1387892658098475009,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'commonsense058', 'name': 'Francis_Young', 'id': '3120268461'}, {'screen_name': 'HankMeyerNAPP', 'name': 'Hank Meyer 🇦🇺', 'id': '606242728'}]",,,,
1387892651567898629,1387878104618524678,2021-04-30 08:12:48 AEST,2021-04-30,08:12:48,+1000,1183144981252280322,lastoutlaw1993,The Last Outlaw,,@90sNostalgiaGuy @WWN_Network Yes it would !!!,en,[],[],[],0,0,2,[],[],https://twitter.com/LastOutlaw1993/status/1387892651567898629,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': '90sNostalgiaGuy', 'name': 'Ty 🐲➕♈🇺🇸', 'id': '867254600'}, {'screen_name': 'WWN_Network', 'name': 'Wrestling With Nostalgia.', 'id': '1039796361573621760'}]",,,,
1387892643695267843,1387877535917150210,2021-04-30 08:12:46 AEST,2021-04-30,08:12:46,+1000,1088554265503621120,j_lindsay2410,Jack Lindsay,,@KaraNSlade @EllieGSing (and the Church is all the better for it),en,[],[],[],0,0,2,[],[],https://twitter.com/j_lindsay2410/status/1387892643695267843,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'KaraNSlade', 'name': 'Kara N. Slade', 'id': '422193811'}, {'screen_name': 'EllieGSing', 'name': 'schring chease, SSMK 🌓', 'id': '2913086589'}]",,,,
